相続税	[sound:k-1409_相続税.mp3]<br>そうぞくぜい <br> inheritance tax, death duty
[sound:s-1660_山々が朝日に照らされて美しい景色が広がっていた。.mp3]	<b>朝日</b> <br> 山々が朝日に照らされて美しい景色が広がっていた。<br> やまがたちがあさひにてらされてうつくしいけしきがひろがっていた <br>The mountains were bathed in the morning sun, creating a beautiful landscape.
報告	[sound:k-1661_報告.mp3]<br>ほうこく <br> report, information
report, information	<b>報告<b> <br> ほうこく <br>[sound:k-1661_報告.mp3]
[sound:k-1661_報告.mp3]	report, information<br> <b>報告</b> <br> (ほうこく)
<b>朝刊</b> <br> 朝刊を読んでから仕事に出かけた。	[sound:s-1661_朝刊を読んでから仕事に出かけた。.mp3] <br> ちょうかんをよんでからしごとにでかけた。 <br>I went to work after reading the morning paper.
[sound:s-1661_朝刊を読んでから仕事に出かけた。.mp3]	<b>朝刊</b> <br> 朝刊を読んでから仕事に出かけた。<br> ちょうかんをよんでからしごとにでかけた <br>I went to work after reading the morning paper.
報道	[sound:k-1662_報道.mp3]<br>ほうどう <br> information, report, journalism
information, report, journalism	<b>報道<b> <br> ほうどう <br>[sound:k-1662_報道.mp3]
[sound:k-1662_報道.mp3]	information, report, journalism<br> <b>報道</b> <br> (ほうどう)
<b>朝食</b> <br> 朝食は一日の始まりだ。	[sound:s-1662_朝食は一日の始まりだ。.mp3] <br> ちょうしょくはいちにちのはじまりだ。 <br>Breakfast is the beginning of the day.
[sound:s-1662_朝食は一日の始まりだ。.mp3]	<b>朝食</b> <br> 朝食は一日の始まりだ。<br> ちょうしょくはいちにちのはじまりだ <br>Breakfast is the beginning of the day.
報告書	[sound:k-1663_報告書.mp3]<br>ほうこくしょ <br> (written) report
(written) report	<b>報告書<b> <br> ほうこくしょ <br>[sound:k-1663_報告書.mp3]
[sound:k-1663_報告書.mp3]	(written) report<br> <b>報告書</b> <br> (ほうこくしょ)
<b>毎朝</b> <br> 毎朝、ジョギングをする習慣がある。	[sound:s-1663_毎朝、ジョギングをする習慣がある。.mp3] <br> まいあさ、じょぎんぐをするしゅうかんがある。 <br>I have a habit of jogging every morning.
[sound:s-1663_毎朝、ジョギングをする習慣がある。.mp3]	<b>毎朝</b> <br> 毎朝、ジョギングをする習慣がある。<br> まいあさ、じょぎんぐをするしゅうかんがある <br>I have a habit of jogging every morning.
広報	[sound:k-1664_広報.mp3]<br>こうほう <br> PR, public relations, publicity, information
PR, public relations, publicity, information	<b>広報<b> <br> こうほう <br>[sound:k-1664_広報.mp3]
[sound:k-1664_広報.mp3]	PR, public relations, publicity, information<br> <b>広報</b> <br> (こうほう)
<b>革</b> <br> 革製品の製造工程には多くの手間がかかる。	[sound:s-1664_革製品の製造工程には多くの手間がかかる。.mp3] <br> かわせいひんのせいぞうこうていにはおおくのてまがかかる。 <br>The production process of leather goods requires a lot of effort.
[sound:s-1664_革製品の製造工程には多くの手間がかかる。.mp3]	<b>革</b> <br> 革製品の製造工程には多くの手間がかかる。<br> かわせいひんのせいぞうこうていにはおおくのてまがかかる <br>The production process of leather goods requires a lot of effort.
報酬	[sound:k-1665_報酬.mp3]<br>ほうしゅう <br> remuneration, recompense, reward, toll
remuneration, recompense, reward, toll	<b>報酬<b> <br> ほうしゅう <br>[sound:k-1665_報酬.mp3]
[sound:k-1665_報酬.mp3]	remuneration, recompense, reward, toll<br> <b>報酬</b> <br> (ほうしゅう)
<b>改革</b> <br> 新しい政府は国の改革を約束した。	[sound:s-1665_新しい政府は国の改革を約束した。.mp3] <br> あたらしいせいふはくにのかいかくをやくそくした。 <br>The new government promised reforms for the country.
[sound:s-1665_新しい政府は国の改革を約束した。.mp3]	<b>改革</b> <br> 新しい政府は国の改革を約束した。<br> あたらしいせいふはくにのかいかくをやくそくした <br>The new government promised reforms for the country.
報道陣	[sound:k-1666_報道陣.mp3]<br>ほうどうじん <br> press corps
press corps	<b>報道陣<b> <br> ほうどうじん <br>[sound:k-1666_報道陣.mp3]
[sound:k-1666_報道陣.mp3]	press corps<br> <b>報道陣</b> <br> (ほうどうじん)
<b>革命</b> <br> その国では社会革命が起きた。	[sound:s-1666_その国では社会革命が起きた。.mp3] <br> そのくにではしゃかいかくめいがおきた。 <br>A social revolution occurred in that country.
[sound:s-1666_その国では社会革命が起きた。.mp3]	<b>革命</b> <br> その国では社会革命が起きた。<br> そのくにではしゃかいかくめいがおきた <br>A social revolution occurred in that country.
速報	[sound:k-1667_速報.mp3]<br>そくほう <br> prompt report, quick announcement
prompt report, quick announcement	<b>速報<b> <br> そくほう <br>[sound:k-1667_速報.mp3]
[sound:k-1667_速報.mp3]	prompt report, quick announcement<br> <b>速報</b> <br> (そくほう)
<b>革新</b> <br> 技術の革新が産業の発展に貢献している。	[sound:s-1667_技術の革新が産業の発展に貢献している。.mp3] <br> ぎじゅつのかくしんがさんぎょうのはってんにこうけんしている。 <br>Technological innovation is contributing to the development of industries.
[sound:s-1667_技術の革新が産業の発展に貢献している。.mp3]	<b>革新</b> <br> 技術の革新が産業の発展に貢献している。<br> ぎじゅつのかくしんがさんぎょうのはってんにこうけんしている <br>Technological innovation is contributing to the development of industries.
日報	[sound:k-1668_日報.mp3]<br>にっぽう <br> daily report
daily report	<b>日報<b> <br> にっぽう <br>[sound:k-1668_日報.mp3]
[sound:k-1668_日報.mp3]	daily report<br> <b>日報</b> <br> (にっぽう)
<b>変革</b> <br> 新しいリーダーシップの下で変革が進められている。	[sound:s-1668_新しいリーダーシップの下で変革が進められている。.mp3] <br> あたらしいりーだーしっぷのしたでへんかくがすすめられている。 <br>Change is being pursued under new leadership.
[sound:s-1668_新しいリーダーシップの下で変革が進められている。.mp3]	<b>変革</b> <br> 新しいリーダーシップの下で変革が進められている。<br> あたらしいりーだーしっぷのしたでへんかくがすすめられている <br>Change is being pursued under new leadership.
報復	[sound:k-1669_報復.mp3]<br>ほうふく <br> retribution
retribution	<b>報復<b> <br> ほうふく <br>[sound:k-1669_報復.mp3]
[sound:k-1669_報復.mp3]	retribution<br> <b>報復</b> <br> (ほうふく)
<b>行革</b> <br> 行政改革が国の競争力を高める。	[sound:s-1669_行政改革が国の競争力を高める。.mp3] <br> ぎょうせいかいかくがくにのきょうそうりょくをたかめる。 <br>Administrative reform enhances the country's competitiveness.
[sound:s-1669_行政改革が国の競争力を高める。.mp3]	<b>行革</b> <br> 行政改革が国の競争力を高める。<br> ぎょうせいかいかくがくにのきょうそうりょくをたかめる <br>Administrative reform enhances the country's competitiveness.
経済	[sound:k-1670_経済.mp3]<br>けいざい <br> economics, business, finance, economy
economics, business, finance, economy	<b>経済<b> <br> けいざい <br>[sound:k-1670_経済.mp3]
[sound:k-1670_経済.mp3]	economics, business, finance, economy<br> <b>経済</b> <br> (けいざい)
<b>保革</b> <br> その政党は保守派と革新派から成り立っている。	[sound:s-1670_その政党は保守派と革新派から成り立っている。.mp3] <br> そのせいとうはほしゅはとかくしんはからなりたっている。 <br>The party consists of both conservatives and progressives.
[sound:s-1670_その政党は保守派と革新派から成り立っている。.mp3]	<b>保革</b> <br> その政党は保守派と革新派から成り立っている。<br> そのせいとうはほしゅはとかくしんはからなりたっている <br>The party consists of both conservatives and progressives.
救済	[sound:k-1671_救済.mp3]<br>きゅうさい <br> relief, aid, rescue, salvation, help
relief, aid, rescue, salvation, help	<b>救済<b> <br> きゅうさい <br>[sound:k-1671_救済.mp3]
[sound:k-1671_救済.mp3]	relief, aid, rescue, salvation, help<br> <b>救済</b> <br> (きゅうさい)
<b>皮革</b> <br> この店では高品質の皮革製品を取り扱っている。	[sound:s-1671_この店では高品質の皮革製品を取り扱っている。.mp3] <br> このみせではこうひんしつのひかくせいひんをとりあつかっている。 <br>This store deals with high-quality leather products.
[sound:s-1671_この店では高品質の皮革製品を取り扱っている。.mp3]	<b>皮革</b> <br> この店では高品質の皮革製品を取り扱っている。<br> このみせではこうひんしつのひかくせいひんをとりあつかっている <br>This store deals with high-quality leather products.
返済	[sound:k-1672_返済.mp3]<br>へんさい <br> repayment, reimbursement, refund, redemption
repayment, reimbursement, refund, redemption	<b>返済<b> <br> へんさい <br>[sound:k-1672_返済.mp3]
[sound:k-1672_返済.mp3]	repayment, reimbursement, refund, redemption<br> <b>返済</b> <br> (へんさい)
<b>農地改革</b> <br> 農地改革は農民の生活を改善するために行われた。	[sound:s-1672_農地改革は農民の生活を改善するために行われた。.mp3] <br> のうちかいかくはのうみんのせいかつをかいぜんするためにおこなわれた。 <br>Agrarian reform was carried out to improve the lives of farmers.
[sound:s-1672_農地改革は農民の生活を改善するために行われた。.mp3]	<b>農地改革</b> <br> 農地改革は農民の生活を改善するために行われた。<br> のうちかいかくはのうみんのせいかつをかいぜんするためにおこなわれた <br>Agrarian reform was carried out to improve the lives of farmers.
経済的	[sound:k-1673_経済的.mp3]<br>けいざいてき <br> economic, economical
economic, economical	<b>経済的<b> <br> けいざいてき <br>[sound:k-1673_経済的.mp3]
[sound:k-1673_経済的.mp3]	economic, economical<br> <b>経済的</b> <br> (けいざいてき)
<b>革靴</b> <br> 彼は毎日革靴を履いて仕事に出かける。	[sound:s-1673_彼は毎日革靴を履いて仕事に出かける。.mp3] <br> かれはまいにちかわぐつをはいてしごとにでかける。 <br>He wears leather shoes every day when going to work.
[sound:s-1673_彼は毎日革靴を履いて仕事に出かける。.mp3]	<b>革靴</b> <br> 彼は毎日革靴を履いて仕事に出かける。<br> かれはまいにちかわぐつをはいてしごとにでかける <br>He wears leather shoes every day when going to work.
経済界	[sound:k-1674_経済界.mp3]<br>けいざいかい <br> economic world, financial circles
economic world, financial circles	<b>経済界<b> <br> けいざいかい <br>[sound:k-1674_経済界.mp3]
[sound:k-1674_経済界.mp3]	economic world, financial circles<br> <b>経済界</b> <br> (けいざいかい)
<b>価格</b> <br> 商品の価格は需要と供給によって決まる。	[sound:s-1674_商品の価格は需要と供給によって決まる。.mp3] <br> しょうひんのかかくはじゅようときょうきゅうによってきまる。 <br>The price of goods is determined by demand and supply.
[sound:s-1674_商品の価格は需要と供給によって決まる。.mp3]	<b>価格</b> <br> 商品の価格は需要と供給によって決まる。<br> しょうひんのかかくはじゅようときょうきゅうによってきまる <br>The price of goods is determined by demand and supply.
経済企画庁	[sound:k-1675_経済企画庁.mp3]<br>けいざいきかくちょう <br> Economic Planning Agency
Economic Planning Agency	<b>経済企画庁<b> <br> けいざいきかくちょう <br>[sound:k-1675_経済企画庁.mp3]
[sound:k-1675_経済企画庁.mp3]	Economic Planning Agency<br> <b>経済企画庁</b> <br> (けいざいきかくちょう)
<b>株価</b> <br> この企業の株価は昨日急上昇した。	[sound:s-1675_この企業の株価は昨日急上昇した。.mp3] <br> このきぎょうのかぶかはきのうきゅうじょうしょうした。 <br>The stock price of this company surged yesterday.
