[sound:4c-k-同日.mp3]	<b>同日</b> <br> どうじつ <br> the same day
[sound:4c-k-守備.mp3]	<b>守備</b> <br> しゅび <br> defense, defence
守備	<b>しゅび</b> <br> defense, defence <br> [sound:4c-k-守備.mp3]
defense, defence	<b>守備</b> <br> しゅび <br> [sound:4c-k-守備.mp3]
[sound:4c-s-守備の選手はよくボールを止めました。.mp3]	<b>守備の選手はよくボールを止めました。</b> <br> よびのでんちをかばんにいれておきました。 <br><br> (守備) <br> I put spare batteries in my bag.
守備の選手はよくボールを止めました。 <br><br> (守備)	<b>よびのでんちをかばんにいれておきました。</b> <br> I put spare batteries in my bag. <br> [sound:4c-s-守備の選手はよくボールを止めました。.mp3]
I put spare batteries in my bag.	<b>守備の選手はよくボールを止めました。</b> <br> よびのでんちをかばんにいれておきました。 <br><br> (守備) <br> [sound:4c-s-守備の選手はよくボールを止めました。.mp3]
[sound:4c-k-予備.mp3]	<b>予備</b> <br> よび <br> preparation, preliminaries, reserve, spare
予備	<b>よび</b> <br> preparation, preliminaries, reserve, spare <br> [sound:4c-k-予備.mp3]
preparation, preliminaries, reserve, spare	<b>予備</b> <br> よび <br> [sound:4c-k-予備.mp3]
[sound:4c-s-予備の電池をカバンに入れておきました。.mp3]	<b>予備の電池をカバンに入れておきました。</b> <br> きょうはざいたくきんむをしています。 <br><br> (予備) <br> I’m working from home today.
予備の電池をカバンに入れておきました。 <br><br> (予備)	<b>きょうはざいたくきんむをしています。</b> <br> I’m working from home today. <br> [sound:4c-s-予備の電池をカバンに入れておきました。.mp3]
I’m working from home today.	<b>予備の電池をカバンに入れておきました。</b> <br> きょうはざいたくきんむをしています。 <br><br> (予備) <br> [sound:4c-s-予備の電池をカバンに入れておきました。.mp3]
[sound:4c-k-在宅.mp3]	<b>在宅</b> <br> ざいたく <br> being in, being at home
在宅	<b>ざいたく</b> <br> being in, being at home <br> [sound:4c-k-在宅.mp3]
being in, being at home	<b>在宅</b> <br> ざいたく <br> [sound:4c-k-在宅.mp3]
[sound:4c-s-今日は在宅勤務をしています。.mp3]	<b>今日は在宅勤務をしています。</b> <br> かたくそうさくがおこなわれました。 <br><br> (在宅) <br> A home search was conducted.
今日は在宅勤務をしています。 <br><br> (在宅)	<b>かたくそうさくがおこなわれました。</b> <br> A home search was conducted. <br> [sound:4c-s-今日は在宅勤務をしています。.mp3]
A home search was conducted.	<b>今日は在宅勤務をしています。</b> <br> かたくそうさくがおこなわれました。 <br><br> (在宅) <br> [sound:4c-s-今日は在宅勤務をしています。.mp3]
[sound:4c-k-家宅.mp3]	<b>家宅</b> <br> かたく <br> domicile, premises
家宅	<b>かたく</b> <br> domicile, premises <br> [sound:4c-k-家宅.mp3]
domicile, premises	<b>家宅</b> <br> かたく <br> [sound:4c-k-家宅.mp3]
[sound:4c-s-家宅捜索が行われました。.mp3]	<b>家宅捜索が行われました。</b> <br> このちいきはしずかなじゅうたくちです。 <br><br> (家宅) <br> This area is a quiet residential neighborhood.
家宅捜索が行われました。 <br><br> (家宅)	<b>このちいきはしずかなじゅうたくちです。</b> <br> This area is a quiet residential neighborhood. <br> [sound:4c-s-家宅捜索が行われました。.mp3]
This area is a quiet residential neighborhood.	<b>家宅捜索が行われました。</b> <br> このちいきはしずかなじゅうたくちです。 <br><br> (家宅) <br> [sound:4c-s-家宅捜索が行われました。.mp3]
[sound:4c-k-住宅地.mp3]	<b>住宅地</b> <br> じゅうたくち <br> housing district, residential district
住宅地	<b>じゅうたくち</b> <br> housing district, residential district <br> [sound:4c-k-住宅地.mp3]
housing district, residential district	<b>住宅地</b> <br> じゅうたくち <br> [sound:4c-k-住宅地.mp3]
[sound:4c-s-この地域は静かな住宅地です。.mp3]	<b>この地域は静かな住宅地です。</b> <br> あたらしいたくちがかいはつされています。 <br><br> (住宅地) <br> New housing lots are being developed.
この地域は静かな住宅地です。 <br><br> (住宅地)	<b>あたらしいたくちがかいはつされています。</b> <br> New housing lots are being developed. <br> [sound:4c-s-この地域は静かな住宅地です。.mp3]
New housing lots are being developed.	<b>この地域は静かな住宅地です。</b> <br> あたらしいたくちがかいはつされています。 <br><br> (住宅地) <br> [sound:4c-s-この地域は静かな住宅地です。.mp3]
[sound:4c-k-宅地.mp3]	<b>宅地</b> <br> たくち <br> building lot, residential land
宅地	<b>たくち</b> <br> building lot, residential land <br> [sound:4c-k-宅地.mp3]
building lot, residential land	<b>宅地</b> <br> たくち <br> [sound:4c-k-宅地.mp3]
[sound:4c-s-新しい宅地が開発されています。.mp3]	<b>新しい宅地が開発されています。</b> <br> じこによってそんがいがはっせいしました。 <br><br> (宅地) <br> Damage occurred due to the accident.
新しい宅地が開発されています。 <br><br> (宅地)	<b>じこによってそんがいがはっせいしました。</b> <br> Damage occurred due to the accident. <br> [sound:4c-s-新しい宅地が開発されています。.mp3]
Damage occurred due to the accident.	<b>新しい宅地が開発されています。</b> <br> じこによってそんがいがはっせいしました。 <br><br> (宅地) <br> [sound:4c-s-新しい宅地が開発されています。.mp3]
[sound:4c-k-損害.mp3]	<b>損害</b> <br> そんがい <br> damage, injury, loss
損害	<b>そんがい</b> <br> damage, injury, loss <br> [sound:4c-k-損害.mp3]
damage, injury, loss	<b>損害</b> <br> そんがい <br> [sound:4c-k-損害.mp3]
[sound:4c-s-事故によって損害が発生しました。.mp3]	<b>事故によって損害が発生しました。</b> <br> しょうがいしゃのためのしせつがふえています。 <br><br> (損害) <br> Facilities for people with disabilities are increasing.
事故によって損害が発生しました。 <br><br> (損害)	<b>しょうがいしゃのためのしせつがふえています。</b> <br> Facilities for people with disabilities are increasing. <br> [sound:4c-s-事故によって損害が発生しました。.mp3]
Facilities for people with disabilities are increasing.	<b>事故によって損害が発生しました。</b> <br> しょうがいしゃのためのしせつがふえています。 <br><br> (損害) <br> [sound:4c-s-事故によって損害が発生しました。.mp3]
[sound:4c-k-障害者.mp3]	<b>障害者</b> <br> しょうがいしゃ <br> (physically) handicapped person, disabled person
障害者	<b>しょうがいしゃ</b> <br> (physically) handicapped person, disabled person <br> [sound:4c-k-障害者.mp3]
(physically) handicapped person, disabled person	<b>障害者</b> <br> しょうがいしゃ <br> [sound:4c-k-障害者.mp3]
[sound:4c-s-障害者のための施設が増えています。.mp3]	<b>障害者のための施設が増えています。</b> <br> こうがいがとしのかんきょうにえいきょうをあたえています。 <br><br> (障害者) <br> Pollution is affecting the urban environment.
障害者のための施設が増えています。 <br><br> (障害者)	<b>こうがいがとしのかんきょうにえいきょうをあたえています。</b> <br> Pollution is affecting the urban environment. <br> [sound:4c-s-障害者のための施設が増えています。.mp3]
Pollution is affecting the urban environment.	<b>障害者のための施設が増えています。</b> <br> こうがいがとしのかんきょうにえいきょうをあたえています。 <br><br> (障害者) <br> [sound:4c-s-障害者のための施設が増えています。.mp3]
[sound:4c-k-公害.mp3]	<b>公害</b> <br> こうがい <br> pollution, public nuisance, contamination
公害	<b>こうがい</b> <br> pollution, public nuisance, contamination <br> [sound:4c-k-公害.mp3]
pollution, public nuisance, contamination	<b>公害</b> <br> こうがい <br> [sound:4c-k-公害.mp3]
[sound:4c-s-公害が都市の環境に影響を与えています。.mp3]	<b>公害が都市の環境に影響を与えています。</b> <br> そのじこのひがいしゃはびょういんにはこばれました。 <br><br> (公害) <br> The victims of the accident were taken to the hospital.
公害が都市の環境に影響を与えています。 <br><br> (公害)	<b>そのじこのひがいしゃはびょういんにはこばれました。</b> <br> The victims of the accident were taken to the hospital. <br> [sound:4c-s-公害が都市の環境に影響を与えています。.mp3]
The victims of the accident were taken to the hospital.	<b>公害が都市の環境に影響を与えています。</b> <br> そのじこのひがいしゃはびょういんにはこばれました。 <br><br> (公害) <br> [sound:4c-s-公害が都市の環境に影響を与えています。.mp3]
[sound:4c-k-被害者.mp3]	<b>被害者</b> <br> ひがいしゃ <br> victim, injured party, sufferer
被害者	<b>ひがいしゃ</b> <br> victim, injured party, sufferer <br> [sound:4c-k-被害者.mp3]
victim, injured party, sufferer	<b>被害者</b> <br> ひがいしゃ <br> [sound:4c-k-被害者.mp3]
[sound:4c-s-その事故の被害者は病院に運ばれました。.mp3]	<b>その事故の被害者は病院に運ばれました。</b> <br> かれはわたしのいけんにはいりょしてくれました。 <br><br> (被害者) <br> He showed consideration for my opinion.
その事故の被害者は病院に運ばれました。 <br><br> (被害者)	<b>かれはわたしのいけんにはいりょしてくれました。</b> <br> He showed consideration for my opinion. <br> [sound:4c-s-その事故の被害者は病院に運ばれました。.mp3]
He showed consideration for my opinion.	<b>その事故の被害者は病院に運ばれました。</b> <br> かれはわたしのいけんにはいりょしてくれました。 <br><br> (被害者) <br> [sound:4c-s-その事故の被害者は病院に運ばれました。.mp3]
[sound:4c-k-配慮.mp3]	<b>配慮</b> <br> はいりょ <br> consideration, concern, forethought
配慮	<b>はいりょ</b> <br> consideration, concern, forethought <br> [sound:4c-k-配慮.mp3]
consideration, concern, forethought	<b>配慮</b> <br> はいりょ <br> [sound:4c-k-配慮.mp3]
[sound:4c-s-彼は私の意見に配慮してくれました。.mp3]	<b>彼は私の意見に配慮してくれました。</b> <br> ことしのかぶのはいとうはよそうよりたかかったです。 <br><br> (配慮) <br> This year’s dividend from stocks was higher than expected.
彼は私の意見に配慮してくれました。 <br><br> (配慮)	<b>ことしのかぶのはいとうはよそうよりたかかったです。</b> <br> This year’s dividend from stocks was higher than expected. <br> [sound:4c-s-彼は私の意見に配慮してくれました。.mp3]
This year’s dividend from stocks was higher than expected.	<b>彼は私の意見に配慮してくれました。</b> <br> ことしのかぶのはいとうはよそうよりたかかったです。 <br><br> (配慮) <br> [sound:4c-s-彼は私の意見に配慮してくれました。.mp3]
